tweet_id	user_id	db_id	Begin	End	Type	Extracted_span	Tweet	drug	drug_1	Meddra_code	Meddra_LLTerm										
342334583456530433	412838393	vyvanse-51af778b5378f924d02f0505					it's so sad but i can't function without my vyvanse.														
342342649015070720	428788997	vyvanse-51af7f135378f924d02f0570	27	39	ADR	cotton mouth	"fucking vyvanse, giving me cotton mouth. ugh."	vyvanse	vyvanse	10013781	dry mouth										
342360890932350976	23494768	vyvanse-51af901d5378f924d02f0634	30	40	ADR	sleep less	"every day i take a vyvanse, i sleep less the next night."	vyvanse	vyvanse	10011001	sleep loss										
342385881354739712	76082434	vyvanse-51afa7525378b9555a2eeefe					@morganlepow it was that vyvanse i was in a good mood  ?														
342390258501038080	1432322826	vyvanse-51afab655378b9555a2eef31					i need a vyvanse or addy for work tomorrow														
342452289723850753	326555108	vyvanse-51afe5765378b9555a2ef055	34	48	ADR	grind my teeth	i think that vyvanse is making me grind my teeth...	vyvanse	vyvanse	10043176	teeth grinding										
342489738869104640	952828760	vyvanse-51b0080b5378b9555a2ef146					i didn't know everyone did vyvanse/adderall like														
342501416755163137	468991412	vyvanse-51b012f25378b9555a2ef1a7	47	56	ADR	cantsleep	shouldn't have taken 80mg of vyvanse today... #cantsleep	vyvanse	vyvanse	10011001	sleep loss										
342509962565668866	415578939	vyvanse-51b01af15378b9555a2ef1bd					i actually really like this vyvanse														
342518568350543872	1486438724	vyvanse-51b022fe5378b9555a2ef1e9	23	31	ADR	addicted	thank god for vyvanse #addicted	vyvanse	vyvanse	10012336	dependence addictive										
342523133313560576	368056229	vyvanse-51b0273b5378b9555a2ef1ef	41	60	ADR	makes me an asshole	"adderall puts me in a good mood, vyvanse makes me an asshole."	vyvanse	vyvanse	10034719	personality change										
342574463075897344	52742277	vyvanse-51b057045378b9555a2ef2d7					"headed to work, got a solid 3 hours of sleep last night and forgot to take my vyvanse.. #thisshouldbefun"														
342616665252589568	454463750	vyvanse-51b07e415378b9555a2ef3b7	90	100	ADR	wide awake	results of accidentally taking 100 mg of vyvanse last night: i took it at 11:00am and was wide awake until 3:30 this morning..	vyvanse	vyvanse	10012804	difficulty sleeping										
342643910436335617	1005675397	vyvanse-51b097bf5378b9555a2ef457	52	71	ADR	continuous shitting	"amateur porn tips: take vyvanse! after two hours of continuous shitting, you'll be ready for anal with no embarrassing poo accidents! ?"	vyvanse	vyvanse	10017367	frequest bowel movements										
342646731856572416	129090181	vyvanse-51b09a7b5378b9555a2ef475	56	64	ADR	negative	i shouldn't tweet on vyvanse it's going to be extremely negative lol	vyvanse	vyvanse	10058672	negative thoughts										
342649393196978177	182530785	vyvanse-51b09cbf5378b9555a2ef48d	9	22	ADR	back to sleep	"wanna go back to sleep, but this vyvanse ain't letting me?"	vyvanse	vyvanse	10040995	sleep disturbance										
342679115155005440	55123755	vyvanse-51b0b86a5378b9555a2ef562					i havent taken vyvanse in two weeks and i honestly feel like a new person. i'm normal again!!!!!!														
342681916622909442	24572051	vyvanse-51b0bb0d5378b9555a2ef581	59	72	ADR	heart stopped	@boop_b_love vyvanse and adivan....its ws a crazy night my heart stopped for like 36 seconds. woke up in the mental hospital.	vyvanse	vyvanse	10007517	cardiac arrest transient										
342715754510172162	339308623	vyvanse-51b0dab95378b9555a2ef649					damn i time vyvanse like a pro :) gonna be another good shift														
342744900044980225	19608605	vyvanse-51b0f5e45378b9555a2ef729	53	64	ADR	dehydration	"@hwise29 yikes! i can usually fight adderall/vyvanse dehydration with water, but it's trickier when you're drinking your stimulants."	vyvanse	vyvanse	10012174	dehydration										
342891051788402688	357638710	vyvanse-51b17dcd5378b9555a2efa1b	102	111	ADR	wideawake	lalalalala.. clearly i've underestimated my vyvanse by choosing to take it in the middle of the day. #wideawake #neveragain ?	vyvanse	vyvanse	10012804	difficulty sleeping										
342892952022048768	1058378328	vyvanse-51b17fb25378b9555a2efa25	18	48	ADR	doesn't care about my bed time	vyvanse evidently doesn't care about my bed time	vyvanse	vyvanse	10040999	sleep disturbed										
342898590747881472	301791470	vyvanse-51b184e45378b9555a2efa41					my vyvanse is still on. this is why i don't take it at 1pm. who wants to smoke weed or boges with me														
342900290787373056	497418157	vyvanse-51b186665378b9555a2efa4c	51	60	ADR	not slept	i took 60 mg of vyvanse at 2 o clock today. i have not slept since five yesterday morning. never take vyvanse!! this is miserable	vyvanse	vyvanse	10041001	sleep loss										
343114021278470144	583054886	vyvanse-51b24d745378b9555a2f004c					“@livwrenn: i know when tori take a vyvanse cause she tweets nonstop” that's what i do hahaha fuck														
343130110569873409	491666611	vyvanse-51b25c935378b9555a2f00d5	45	54	ADR	migraines	adderall makes me vomit and vyvanse gives me migraines.. the struggle	vyvanse	vyvanse	10027599	migraine										
343130110569873409	491666611	vyvanse-51b25c935378b9555a2f00d5	18	23	ADR	vomit	adderall makes me vomit and vyvanse gives me migraines.. the struggle	vyvanse	Adderall	10047700	vomiting										
343130110569873409	491666611	vyvanse-51b25c935378b9555a2f00d5	0	8	Drug	Adderall	adderall makes me vomit and vyvanse gives me migraines.. the struggle	vyvanse	vyvanse												
343255424683892736	145674384	vyvanse-51b2d1285378b9555a2f0263	47	55	ADR	insomnia	vyvanse is a hell of a drug. you get expensive insomnia! and you get expensive insomnia!	vyvanse	vyvanse	10022437	insomnia										
343255424683892736	145674384	vyvanse-51b2d1285378b9555a2f0263	79	87	ADR	insomnia	vyvanse is a hell of a drug. you get expensive insomnia! and you get expensive insomnia!	vyvanse	vyvanse	10022437	insomnia										
343266557956333568	252436603	vyvanse-51b2dbe75378b9555a2f02af	21	33	ADR	Not sleeping	too much vyvanse.... not sleeping tonight	vyvanse	vyvanse	10012804	difficulty sleeping										
343355160136933377	177459624	vyvanse-51b32e085378b9555a2f0528	84	88	ADR	rage	if this fuckin emt looks at me one more time hes gonna feel the wrath of my vyvanse rage	vyvanse	vyvanse	10037804	rage										
343424623280549889	277296381	vyvanse-51b36eb95378b9555a2f075a					only the act can make a vyvanse feel like it has stop working after the 2nd section #brainsdead														
343433223763791872	27150668	vyvanse-51b376bc5378b9555a2f0780					having to decide between taking a vyvanse and going to drink early is such a difficult decision. #responsibilities														
343447619823095808	151939083	vyvanse-51b384275378b9555a2f07c5	79	119	ADR	stop spending all of your income in food	my emails to big pharm were answered! turns out there is a pill that makes you stop spending all of your income in food and it's #vyvanse	vyvanse	vyvanse	10003028	appetite lost										
343499670053584896	95510809	vyvanse-51b3b5975378b9555a2f0881	82	87	ADR	angry	rt @ho0driiich: i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about	vyvanse	vyvanse	10002368	anger										
343499670053584896	95510809	vyvanse-51b3b5975378b9555a2f0881	44	54	ADR	over think	rt @ho0driiich: i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about	vyvanse	vyvanse	10067192	racing thoughts										
343553825912791044	409695705	vyvanse-51b3e70e5378b9555a2f090c					"gonna start taking vyvanse again, so i can stop thinking about food."														
343738299350908928	92444716	vyvanse-51b492db5378b9555a2f0b28	84	104	ADR	couldn't fall asleep	between the fucking redbull and vyvanse i popped to energize my triple yesterday... couldn't fall asleep for the life of me.	vyvanse	vyvanse	10044698	trouble falling asleep										
343743356163207169	378286503	vyvanse-51b497915378b9555a2f0b54	30	58	ADR	feel like I need to throw up	i really hate the fact that i feel like i need to throw up while at work. maybe taking my vyvanse wasn't a good idea	vyvanse	vyvanse	10028823	nauseous										
343750088528633858	348690189	vyvanse-51b49dda5378b9555a2f0b69					feelin productive ....probably because i took a vyvanse lol														
343771158736404481	591590058	vyvanse-51b4b1765378b9555a2f0b9e	79	94	ADR	cooked my brain	“@vyvanseswag: i run on vyvanse and redbull.” so done with that life. vyvance cooked my brain like a stove top	vyvanse	vyvanse	10027175	memory impairment										
343794745023291394	1496142984	vyvanse-51b4c7705378b9555a2f0c13					@buckyisotope i usually just take about 100mg of vyvanse and see where the winds of #comedy take me. but thx man i hope all of your dreams c														
343812746518876161	308220569	vyvanse-51b4d8315378b9555a2f0c54					"alright i have to get stuff done, work with me vyvanse"														
343843096389353472	450987011	vyvanse-51b4f4995378b9555a2f0cd3	62	68	ADR	shakes	rt @vyvansethoughts: @the_ignorable hungover shakes  vyvanse shakes  coffee = recipe for success	vyvanse	vyvanse	10040528	shaking										
343849444590100480	344191416	vyvanse-51b4fa615378b9555a2f0ce7					one more day of work bitches :d and to make it better i have vyvanse so i can keep my productivity at 110 #fuckyeah #breakingthings														
343924083425161216	15787412	vyvanse-51b53fe25378b9555a2f0de4	32	41	ADR	dry mouth	"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?"	vyvanse	vyvanse	10013781	dry mouth										
343924083425161216	15787412	vyvanse-51b53fe25378b9555a2f0de4	73	79	ADR	saliva	"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?"	vyvanse	vyvanse	10039379	saliva altered										
343991140971868161	344189603	vyvanse-51b57e555378b9555a2f0ee2	33	38	ADR	sleep	would like less vyvanse and more sleep in my life	vyvanse	vyvanse	10011001	sleep loss										
344050856792043520	346347597	vyvanse-51b5b5f35378b9555a2f0f68	7	20	ADR	need to sleep	"damn i need to sleep,  fucken vyvanse"	vyvanse	vyvanse	10022437	insomnia										
344106817900646401	313061467	vyvanse-51b5ea1a5378b9555a2f1061	1	9	ADR	No taste	no taste for you -vyvanse	vyvanse	vyvanse	10043134	taste loss										
344108262645460992	1193224496	vyvanse-51b5eeb85378b9555a2f1071	28	37	ADR	don't eat	# when i take my vyvanse  i don't eat!	vyvanse	vyvanse	10003017	appetite absent										
344177203703074816	612245055	vyvanse-51b62bba5378b9555a2f11e9					"i ain't even feel it yet tho, just barely took it.. already ate a bit, and drinking a calcium-enriched smoothie lolol #vyvanse"														
344204109789933568	336085406	vyvanse-51b644ba5378b9555a2f12a1	27	30	ADR	OCD	"vyvanse, commonly known as ocd in a pill."	vyvanse	vyvanse	10029898	obsessive-compulsive disorder										
344205804322304001	321617076	vyvanse-51b646415378b9555a2f12bc	44	47	ADR	OCD	"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill."	vyvanse	vyvanse	10029898	obsessive-compulsive disorder										
344237912730238979	526868212	vyvanse-51b664985378b9555a2f1375					rt @kylethompson168: working out on vyvanse is so much better than without #crackedout														
344253193317912576	596671977	vyvanse-51b672645378b9555a2f13d8	17	31	ADR	think too much	vyvanse makes me think too much ?	vyvanse	vyvanse	10067192	racing thoughts										
344256177779122176	406360317	vyvanse-51b675505378b9555a2f13f1	31	45	ADR	think too much	rt @sueereid: vyvanse makes me think too much ?	vyvanse	vyvanse	10067192	racing thoughts										
344260506229547008	379501742	vyvanse-51b6794e5378b9555a2f13ff	31	46	ADR	think too much 	rt @sueereid: vyvanse makes me think too much ?	vyvanse	vyvanse	10067192	racing thoughts										
344408187895689216	463553224	vyvanse-51b702bd5378b9555a2f1656					rt @kati_dupree843: vyvanse really is a life saver right now #nannyprobs														
344453727299702785	371617192	vyvanse-51b72d3c5378b9555a2f1719	0	11	ADR	All nighter	"all nighter is killing me right now, i hate you vyvanse"	vyvanse	vyvanse	10011001	sleep loss										
344470680961679362	440452008	vyvanse-51b73cf15378b9555a2f1758	17	25	ADR	tolerant	i'm becoming too tolerant to vyvanse #notgrooy	vyvanse	vyvanse	10043087	tachyphylaxis										
344531829379981313	367475561	vyvanse-51b775e45378b9555a2f1858					"#ifitwasntfor vyvanse&amp;coffee, i wouldn't be able to work as much as i do. #true"														
344583271889379328	915906727	vyvanse-51b7a5fc5378b9555a2f194d	51	62	ADR	hating food	"finally got my vyvanse today, now i can go back to hating food . ha"	vyvanse	vyvanse	10049238	food aversion										
344594372345622528	285978773	vyvanse-51b7b0235378b9555a2f1a4a	3	13	ADR	mind races	my mind races when i'm on a vyvanse	vyvanse	vyvanse	10067192	racing thoughts										
344600649050243073	478079124	vyvanse-51b7b5fe5378b9555a2f1a6d	20	29	ADR	depressed	vyvanse masks me so depressed	vyvanse	vyvanse	10012378	depression										
344616533332467713	173701851	vyvanse-51b7c4c75378b9555a2f1ab8	44	47	ADR	OCD	"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill."	vyvanse	vyvanse	10029898	obsessive-compulsive disorder										
344628050014642177	481276154	vyvanse-51b7cfa25378b9555a2f1af1					rt @vyvanseswag: sleep is for people who don't have anymore vyvanse.														
344630199217958912	385562257	vyvanse-51b7d1815378b9555a2f1b0c	63	71	ADR	addicted	rt @vyvanseswag: @mtv when are you going to do true life: i am addicted to vyvanse?	vyvanse	vyvanse	10012336	dependence addictive										
344757173085151232	1411981832	vyvanse-51b847c25378b9555a2f1d40	20	28	ADR	no sleep	it's 6 am and still no sleep fuck you vyvanse	vyvanse	vyvanse	10041001	sleep loss										
